-74.2222,39.8575,425,2000,1,0,0.1
-74.4067,41.0478,412,2000,1,0,0.1
-75.3994,39.4858,412,2000,1,0,0.1
-75.2311,39.6622,411,2000,1,0,0.1
-75.4083,39.6894,398,2000,1,0,0.1
-74.6808,40.6472,404,2000,1,0,0.1
-74.6831,40.5922,419,2000,1,0,0.1
-74.5278,40.5594,403,2000,1,0,0.1
-74.5753,41.1939,425,2000,1,0,0.1
-74.6317,41.1969,411,2000,1,0,0.1
-74.42,41.1869,425,2000,1,0,0.1
-74.7364,41.1683,403,2000,1,0,0.1
-74.7763,40.9809,424,2000,1,0,0.1
-74.2833,40.6189,445,2000,1,0,0.1
-75.1261,40.9706,418,2000,1,0,0.1
-74.7631,39.6844,27,1999,1,0,0.1
-74.7556,39.4403,38,1999,1,0,0.1
-74.7558,39.3531,46,1999,1,0,0.1
-74.0922,40.9725,55,1999,1,0,0.1
-74.1628,41.0981,26,1999,1,0,0.1
-74.0997,41.0319,48,1999,1,0,0.1
-74.8247,39.905,47,1999,1,0,0.1
-74.7883,39.8981,38,1999,1,0,0.1
-74.6847,40.1075,54,1999,1,0,0.1
-74.5053,39.885,34,1999,1,0,0.1
-74.8442,39.6997,34,1999,1,0,0.1
-74.8758,39.2422,54,1999,1,0,0.1
-74.9114,39.26,48,1999,1,0,0.1
-75.0508,39.3372,48,1999,1,0,0.1
-74.2831,40.7697,47,1999,1,0,0.1
-75.0817,39.5853,55,1999,1,0,0.1
-75.2572,39.7886,38,1999,1,0,0.1
-74.9572,40.3869,32,1999,1,0,0.1
-74.9572,40.3869,138,1999,1,0,0.1
-74.9303,40.5097,34,1999,1,0,0.1
-74.8192,40.2447,32,1999,1,0,0.1
-74.8192,40.2447,138,1999,1,0,0.1
-74.8336,40.3072,40,1999,1,0,0.1
-74.6853,40.3044,32,1999,1,0,0.1
-74.4731,40.3053,25,1999,1,0,0.1
-74.4844,40.4203,53,1999,1,0,0.1
-74.4642,40.5078,32,1999,1,0,0.1
